지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
28185,송도동,2021-07-23,송도글로벌파크베르디움,191-2,63.9721,14,2017,77000
28185,송도동,2021-07-23,송도 더샵 센트럴시티,190-4,72.99,21,2018,86000
28185,송도동,2021-07-24,송도자이하버뷰2단지,19-7,94.477,18,2011,87000
28185,송도동,2021-07-24,송도더샵하버뷰(D13),17-5,120.312,7,2011,120000
28185,송도동,2021-07-24,송도글로벌파크베르디움,191-2,84.9359,4,2017,94700
28185,송도동,2021-07-24,송도 더샵 퍼스트파크 F14BL,101,59.98,5,2017,80000
28185,송도동,2021-07-24,e편한세상 송도,319-1,84.4163,6,2018,83500
28185,송도동,2021-07-24,베르디움 더퍼스트,192-8,63.9487,13,2017,68900
28185,송도동,2021-07-24,e편한세상 송도,319-1,70.5618,37,2018,71000
28185,송도동,2021-07-24,송도 에듀포레 푸르지오,191-4,72.217,33,2016,77000
28185,송도동,2021-07-24,송도 에듀포레 푸르지오,191-4,84.51700000000002,32,2016,89800
28185,송도동,2021-07-24,롯데캐슬 캠퍼스타운,149,59.9715,6,2016,69800
28185,송도동,2021-07-24,송도 더샵 마스터뷰 23-1BL,112,84.92,10,2015,112000
28185,송도동,2021-07-24,송도 SK VIEW,315-1,84.6541,37,2019,99000
28185,송도동,2021-07-24,송도 더샵 센트럴시티,190-4,59.99,38,2018,72000
28185,송도동,2021-07-24,글로벌캠퍼스푸르지오,190-2,101.99,11,2013,100000
28185,송도동,2021-07-24,해모로월드뷰,157,84.9207,3,2012,80500
28185,송도동,2021-07-24,송도풍림아이원1단지,2-7,84.7167,4,2005,62000
28185,송도동,2021-07-24,송도풍림아이원2단지,3-10,84.94,13,2005,66000
28185,송도동,2021-07-24,송도웰카운티2단지,9-29,119.91,5,2007,96000
28185,송도동,2021-07-24,송도웰카운티2단지,9-29,101.99,11,2007,86500
28185,송도동,2021-07-24,송도 더샵 센트럴시티,190-4,59.97,34,2018,74500
28185,송도동,2021-07-25,힐스테이트레이크송도1차,397-11,84.93,24,2019,95000
28185,송도동,2021-07-25,송도더샵하버뷰(D15),18-7,84.8786,24,2012,84000
28185,송도동,2021-07-25,송도 더샵 센트럴시티,190-4,59.97,32,2018,74000
28185,송도동,2021-07-25,송도 더샵 센트럴시티,190-4,72.99,29,2018,84500
28185,송도동,2021-07-25,송도글로벌파크베르디움,191-2,63.9721,23,2017,76500
28185,송도동,2021-07-26,송도웰카운티1단지,9-31,119.91,3,2008,94000
28185,송도동,2021-07-26,송도 SK VIEW,315-1,84.9753,25,2019,100000
28185,송도동,2021-07-26,송도아트윈푸르지오,33-1,84.97,27,2015,94800
28185,송도동,2021-07-26,베르디움 더퍼스트,192-8,84.9572,9,2017,83000
28185,송도동,2021-07-26,e편한세상 송도,319-1,84.4163,35,2018,90500
28185,송도동,2021-07-26,송도 SK VIEW,315-1,84.9753,3,2019,90000
28185,송도동,2021-07-26,송도글로벌파크베르디움,191-2,84.9359,9,2017,97500
28185,송도동,2021-07-26,송도아트윈푸르지오,33-1,106.78,39,2015,159500
28185,송도동,2021-07-27,송도 더샵 센트럴시티,190-4,59.97,18,2018,72000
28185,송도동,2021-07-27,더샵송도 마리나베이,308-1,84.916,32,2020,81000
28185,송도동,2021-07-27,e편한세상 송도,319-1,70.5618,9,2018,67800
28185,송도동,2021-07-27,송도 에듀포레 푸르지오,191-4,72.217,16,2016,71000
28185,송도동,2021-07-27,e편한세상 송도,319-1,70.2331,29,2018,69000
28185,송도동,2021-07-27,송도푸르지오월드마크8단지,22-22,137.547,14,2010,100000
28185,송도동,2021-07-28,송도 더샵 센트럴시티,190-4,59.99,28,2018,71700
28185,송도동,2021-07-28,e편한세상 송도,319-1,70.5618,21,2018,71000
28185,송도동,2021-07-28,e편한세상 송도,319-1,70.2331,29,2018,67000
28185,송도동,2021-07-28,e편한세상 송도,319-1,84.2538,27,2018,88000
28185,송도동,2021-07-28,베르디움 더퍼스트,192-8,84.9572,25,2017,83000
28185,송도동,2021-07-28,송도 SK VIEW,315-1,99.9891,34,2019,121000
28185,송도동,2021-07-28,더샵그린스퀘어,192-1,84.5317,12,2014,84500
28185,송도동,2021-07-28,글로벌캠퍼스푸르지오,190-2,134.96,33,2013,130000
28185,송도동,2021-07-28,글로벌캠퍼스푸르지오,190-2,134.96,8,2013,125000
28185,송도동,2021-07-28,더샵센트럴파크1,23-3,106.9262,21,2010,112500
28185,송도동,2021-07-28,송도풍림아이원6단지,3-40,156.4122,1,2005,88000
28185,송도동,2021-07-29,송도 더샵 센트럴시티,190-4,59.97,8,2018,69000
28185,송도동,2021-07-29,더샵엑스포9단지,16-6,116.3387,3,2009,91500
28185,송도동,2021-07-30,송도 SK VIEW,315-1,84.9753,15,2019,97500
28185,송도동,2021-07-30,송도 더샵 센트럴시티,190-4,72.99,36,2018,87000
28185,송도동,2021-07-30,e편한세상 송도,319-1,84.4163,13,2018,88000
28185,송도동,2021-07-30,송도 더샵 센트럴시티,190-4,72.99,15,2018,85000
28185,송도동,2021-07-30,송도 더샵 센트럴시티,190-4,84.97,32,2018,97000
28185,송도동,2021-07-30,더샵그린워크2차,17-3,84.3408,26,2014,95000
28185,송도동,2021-07-30,송도 SK VIEW,315-1,84.6541,37,2019,99000
28185,송도동,2021-07-31,베르디움 더퍼스트,192-8,74.9413,26,2017,81500
28185,송도동,2021-07-31,베르디움 더퍼스트,192-8,84.9572,28,2017,90000
28185,송도동,2021-07-31,베르디움 더퍼스트,192-8,84.9572,30,2017,85000
28185,송도동,2021-07-31,송도글로벌파크베르디움,191-2,84.9359,9,2017,95000
28185,송도동,2021-07-31,송도 더샵 센트럴시티,190-4,59.97,3,2018,70000
28185,송도동,2021-07-31,송도 더샵 센트럴시티,190-4,84.97,21,2018,95000
28185,송도동,2021-07-31,e편한세상 송도,319-1,70.5618,15,2018,74000
28185,송도동,2021-07-31,e편한세상 송도,319-1,70.5618,19,2018,68800
28185,송도동,2021-07-31,롯데캐슬 캠퍼스타운,149,59.7433,43,2016,73000
28185,송도동,2021-07-31,송도아트윈푸르지오,33-1,84.98,43,2015,89800
28185,송도동,2021-07-31,송도 더샵 마스터뷰 21BL,110,84.92,6,2015,95000
28185,송도동,2021-07-31,더샵그린스퀘어,192-1,84.5317,25,2014,91000
28185,송도동,2021-07-31,송도더샵하버뷰(D13),17-5,101.319,21,2011,109500
28185,송도동,2021-07-31,송도더샵하버뷰(D14),18-10,116.317,17,2011,130000
28185,송도동,2021-07-31,송도풍림아이원1단지,2-7,84.7167,12,2005,60000
28185,송도동,2021-07-31,송도자이하버뷰2단지,19-7,115.133,9,2011,110000
28185,연수동,2021-07-01,"승기마을,연수1차시영",582-2,26.82,5,1992,17000
28185,연수동,2021-07-02,경남,532,70.28,1,1993,35500
28185,연수동,2021-07-02,솔밭마을아파트,582-2,49.56,12,1993,29500
28185,연수동,2021-07-02,태산,576,84.56,13,1993,42100
28185,연수동,2021-07-03,우성2,634,40.5,7,1995,29150
